Year,Country,Region,SubRegion,SurfAreaSqKm,PopTotal,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MobileSubs/100,MortRateU5,NetMigr,UrbanPopGrowth%
2000.0,Mongolia,Asia,Eastern Asia,1564120.0,2450979.0,1.58389403953543,0.921869510816351,1136896123.61298,1.14606213709108,27.173,27.4225306231533,53.9967514658612,2.255,53697000.0,460.0,1115885938.0502,67.8898582883465,22.1961421557269,11.999691388142,62.882,101.240559809651,6.307681009,63.6,-10833.0,1.81852607522354
2000.0,Montenegro,Europe,Southern Europe,13810.0,604950.0,381.0829408730349,-0.0279740186992493,984292969.877649,3.10000005928039,22.647,11.3018779223777,36.8149918504193,2.065,3834576519.286369,9098.468691960925,935834572.5801162,51.110210293901,21.2590046532839,3.823114742298663,73.8184878048781,87.42032959325259,90.2418375816434,14.2,-4423.0,1.59440537638767
2000.0,Morocco,Africa,Northern Africa,446550.0,28554415.0,63.9803159309881,1.33056292746569,43017455401.4244,2.58218089914813,35.495,10.7286317930601,24.196827890025,2.796,426553283.860634,1570.0,45238765197.9053,29.2434779493753,24.3526302038235,-1.76759867259516,66.787,44.0890792424044,8.133729629,52.4,-90376.0,1.94743958694502
2000.0,Mozambique,Africa,Sub-Saharan Africa,799380.0,17768505.0,22.5953165136448,2.45330550582502,5656473652.41147,1.18030078891616,168.573,19.0952049095066,11.1961980245644,5.812,139300000.0,320.0,5660248278.48596,34.9070166461541,17.9023582891053,11.4975448439037,49.491,26.9072233608149,0.287390526,170.7,-58468.0,3.0669112660627
2000.0,Barbados,Americas,Latin America and the Caribbean,430.0,264657.0,615.481395348837,0.18418126822941,3059500000.0,4.44718962322422,53.139,1.99542408890342,43.2358228468704,1.775,73696943.905,11060.0,2926246619.35025,47.3427030560549,15.3064226180748,-1.32283915072385,74.089,46.674293185161,10.75618631,15.2,-833.0,-0.771096201563446
2000.0,Myanmar,Asia,South-eastern Asia,676590.0,45538332.0,69.6794871010191,1.09671263838614,6849321645.95623,12.4181916439086,39.351,0.6298981948296397,65.68636875254133,2.785,254789765.469466,130.0,6113176145.94975,58.51503988449453,19.053039086662285,11.0265305207425,60.155,58.2685440441572,0.029419172,89.3,-106816.0,1.77244215299467
2000.0,Namibia,Africa,Sub-Saharan Africa,824290.0,1819141.0,2.20959929065092,2.27194936669291,3922231976.43938,3.49218336365178,86.189,10.7310247713041,40.736150559887,3.975,196350763.262587,2210.0,4028142718.9773,44.3960937348397,23.4721656586449,11.2811266523565,51.99,73.172622558786,4.507622004,77.0,5709.0,3.89762918276995
2000.0,Moldova,Europe,Eastern Europe,33840.0,2924668.0,101.844482362364,-0.203371722054682,1288429391.79951,2.10771604754423,43.252,25.409321530594,49.6001138108804,1.499,127540000.0,490.0,1421447254.75541,76.5629863195976,19.1476693676567,27.3287520289516,66.417,96.9397320450415,3.269378181,31.5,-44421.0,-1.10310446057351
2000.0,Nauru,Oceania,Micronesia,20.0,10377.0,518.85,-0.0578034698175388,67652997.84434998,-3.5834060733276765,80.154,23.51079861561905,67.59780386927697,3.642,1335278.342021664,6872.829519219244,71508857.31502691,63.901870425036016,9.778335202903737,5.277734335311632,58.732,66.35388619531362,11.56515035,42.6,-223.0,-0.0578034698175499
2000.0,Maldives,Asia,Southern Asia,300.0,282507.0,941.69,1.56830144656694,624337145.284622,3.84581039203469,31.1,0.5117545710986899,61.741034232644566,2.71,22312447.8248753,2050.0,579046007.185574,89.76494318143494,15.73144204475419,2.03241245157287,70.876,79.7645957414519,2.703649821,39.1,133.0,3.65346941142273
2000.0,Belize,Americas,Latin America and the Caribbean,22970.0,240406.0,10.5395002192021,3.24372870048271,1116000000.0,13.0057803468208,99.894,10.854144265233,43.7275985663082,3.634,29564651.9166666,4400.0,1057987452.89442,54.7939068100358,22.0179211469534,1.28821562069643,68.564,64.5161290322581,6.993169888,23.6,1678.0,2.84002286407907
2000.0,Lao PDR,Asia,South-eastern Asia,236800.0,5430853.0,23.5305589254766,1.68600720393729,1731198022.45494,5.79878232615873,100.814,33.6302510318403,30.6620036018333,4.4,33890000.0,280.0,1496698154.18458,38.1752977665039,16.4770694019208,24.7977766079289,58.378,49.9653990346743,0.233499231,107.3,-34009.0,6.27632532532244
2000.0,Latvia,Europe,Northern Europe,64594.0,2367550.0,38.0469892490398,-0.963935407092365,7958852838.93395,5.67574131186166,20.104,4.4653191603977,36.7848682898279,1.25,324184857.470563,3320.0,7863357762.85207,44.751379124087,23.6200241974582,3.61822725593801,70.3146341463415,63.7026478891285,16.77186911,14.2,-20514.0,-1.18848873897458
2000.0,Lebanon,Asia,Western Asia,10450.0,4320642.0,422.350146627566,1.6480313517987,17260364842.4544,1.34187161939805,25.208,6.23750960799385,14.1775557263643,2.499,993475000.0,4090.0,17687455884.2166,35.9377401998463,19.9654112221368,-2.08798314703247,73.931,40.2366929285165,17.19651848,20.1,455.0,1.78182968975603
2000.0,Lesotho,Africa,Sub-Saharan Africa,30360.0,1998630.0,65.8310276679842,0.219741612882212,887291645.302466,3.8755468142558,78.348,7.82713481504646,61.800435698324655,3.658,32402238.3047626,590.0,1185612291.17006,89.80230564547018,35.1643078480714,6.30021821255855,48.427,115.970887976662,1.080740307,107.5,-23572.0,2.86328747333908
2000.0,Bermuda,Americas,Northern America,54.0,61833.0,1145.05555555556,0.890208773614165,3480219000.0,9.31715641086083,33.19,0.668952155022428,79.7380972021869,1.74,66900000.0,1540.2556863394886,3300565198.949586,69.74597551346702,11.0730100605738,-4.23635614734731,78.858,22.1537782536099,21.18264327,27.259193120135016,-67.0,0.890208773614165
2000.0,Zimbabwe,Africa,Sub-Saharan Africa,390760.0,11834676.0,30.5924156649864,1.0039687523875,6689957600.0,-3.05918974918634,100.942,15.6670634205514,38.1597545550961,3.974,23199999.9,360.0,4218115720.99447,35.9076565746844,22.64528513433073,0.627900021035586,44.686,56.6221824784061,2.251358635,96.2,-137321.0,2.22892978426192
2000.0,Liberia,Africa,Sub-Saharan Africa,111370.0,2895224.0,30.0583887043189,3.71130059206802,874000000.0,0.5562359464248069,144.876,76.0745423340961,61.785500315769205,5.875,20800000.0,2101.981098206541,748297704.993108,89.78722658856715,4.24715102974828,3.78184584234972,51.356,114.073226544622,0.051809463,189.2,-2060.0,4.48806596410507
2000.0,Malaysia,Asia,South-eastern Asia,330800.0,22945150.0,69.8376198447725,2.54459366705921,93789736842.1053,8.85886816969386,12.106,8.59902188826631,119.809708726968,2.914,3787631578.94737,3490.0,80178759406.6371,100.597080255106,48.3205714911013,8.85521685144839,72.775,192.12336665722,22.32170197,10.2,174011.0,4.55739567987587
2000.0,Libya,Africa,Northern Africa,1759540.0,5154790.0,2.92962365163622,1.89556266562551,38270983031.8246,3.6792704082,12.221,0.5126449674817024,31.558004285277,2.851,141000000.0,7636.266602590691,39480399980.06692,13.7230894806652,15.73249980684731,13.3068623002662,70.68,41.2061534632814,0.775977295,28.1,31970.0,2.03048728445198
2000.0,Lithuania,Europe,Northern Europe,65300.0,3499536.0,55.8317804722399,-0.703385440488978,11524776866.6379,3.69552542107776,23.705,5.58605077769058,38.593931417507,1.39,380272500.0,3210.0,11230719155.0437,44.7846579106665,26.3355586590045,1.29853834645186,72.0195121951219,80.4093659012719,14.55702743,10.7,-31240.0,-0.792940722309791
2000.0,Benin,Africa,Sub-Saharan Africa,114760.0,6998023.0,62.0612185172047,3.03845662138601,3519991440.32367,5.85771420543269,117.261,23.5412339925262,20.6053025489554,5.89,-12794843.6146594,470.0,3285463000.03123,26.742848952329,18.7563482119071,4.3410556635676,56.578,28.5512057923524,0.792738178,136.8,3337.0,3.87148751501267
2000.0,Luxembourg,Europe,Western Europe,2590.0,436300.0,169.472433053922,1.34408299573143,21230182989.3036,6.93813024939334,12.264,0.596866957478124,147.644884433486,1.76,3736371203.470167,45690.0,19935821208.0008,124.767442411862,16.654678949085,4.60847302260945,77.8731707317073,92.5851652334005,69.61765543,4.5,4407.0,2.26003451290749
2000.0,Viet Nam,Asia,South-eastern Asia,329240.0,79001142.0,253.973966437343,1.11686737378671,31172518403.3162,6.78731640822592,27.968,24.5345819955349,53.9214970086223,2.072,1298000000.0,380.0,30203568807.6669,57.4955974111619,36.7307753268455,3.40882766179531,72.462,96.6267775041096,0.99816152,30.0,-150955.0,3.42860197272881
2000.0,"Macao SAR, China",Asia,Eastern Asia,20.0,431896.0,21594.8,1.4877568229253,6774193548.3871,5.74667709147772,5.344,0.512467900122326,89.2622634221707,0.912,-790000.0,14580.0,6295987681.00053,58.500248303261,11.4587356765804,-1.74594573514821,80.959,76.2304761904762,32.65878823,38.26329524075312,4134.0,1.4877568229253
2000.0,Madagascar,Africa,Sub-Saharan Africa,587040.0,16216431.0,27.8853234515253,3.03990100767654,4629247204.9853,4.45685893778607,145.084,30.8787172940737,19.1196684495627,5.403,82952580.7054987,280.0,4520834805.54633,23.6574542144097,20.63731631314956,11.5703529688461,57.938,41.4970278089977,0.389074513,105.3,485.0,4.03296351284223
2000.0,Malawi,Africa,Sub-Saharan Africa,118480.0,11229387.0,119.106777683496,2.30093521781424,2537307566.12394,1.57607762407666,154.573,29.6608890123553,35.03326937580532,6.036,25999996.3612226,210.0,2302685513.32022,45.37732111155135,19.0442214399711,30.5339536772052,44.518,35.9042006638427,0.436355074,174.2,-29032.0,2.90504995399615
2000.0,Liechtenstein,Europe,Western Europe,160.0,33026.0,206.4125,1.25228247927372,2483890593.70545,3.22019308239609,6.663,1.277138110250627,84.31717912497314,1.57,19854574737.6898,79240.0,2617079929.52587,68.46429636698504,15.483862954103436,1.55252192703072,76.8268292682927,62.52385958866757,30.27917398,25.887892740058323,208.0,-0.598565234837027
2000.0,Kyrgyz Republic,Asia,Central Asia,199950.0,4898400.0,25.5391032325339,1.19112592398474,1369688498.06778,5.44333663314045,36.096,34.1877085637959,41.8478618433635,2.4,-2360124.96095706,280.0,1375311507.66095,47.5830697836674,29.1996199376661,27.1617380470272,68.5585365853659,78.0469429003775,0.182364095,49.9,-21139.0,1.18545832829557
2000.0,Nepal,Asia,Southern Asia,147180.0,24559500.0,171.325427275898,1.70977588565454,5494252207.90502,6.19999998192236,117.956,38.2438970402226,23.2840037102623,3.944,-484826.712274881,220.0,5409152952.25863,32.4265852938696,20.7355700311999,4.47243371871953,62.614,43.2633943629311,0.041637655,79.1,-147403.0,5.82399866046924
2000.0,Netherlands,Europe,Western Europe,41530.0,15925513.0,471.727280805687,0.714770362784392,417479337444.707,4.1956424978691,7.345,2.29863696801156,66.0332693962704,1.72,63109732334.5288,28160.0,448490459768.405,59.4886804850367,21.740371277436,3.42036982108445,77.9878048780488,108.12439311677,67.6451895,6.2,21650.0,1.71592210438949
2000.0,Portugal,Europe,Southern Europe,92120.0,10289898.0,112.457901639344,0.702859953319024,118605192877.388,3.81617806346979,22.083,3.10974828415915,28.2046205938904,1.55,7292581671.38614,12180.0,125366641319.935,39.2483773924343,24.4615743968679,3.42026872745282,76.3146341463415,54.2261248767476,64.70432962,7.2,63195.0,1.91610690404258
2000.0,Austria,Europe,Western Europe,83879.0,8011566.0,97.0863548230732,0.240466652446524,197289625479.906,3.37572214708479,14.06,1.64730021298979,43.3462739519887,1.36,8501013451.2622,26810.0,214816150044.87,42.0142216659345,28.2848020340956,1.36404091396396,78.1268292682927,71.0143778007574,76.36296088,5.5,17531.0,-0.220175991539749
2000.0,Puerto Rico,Americas,Latin America and the Caribbean,8870.0,3810605.0,429.605975197294,0.276558688867414,61701800000.0,3.2719645286232,74.114,0.660110401965583,62.341293122729,2.0485,-38927191.3046692,10550.0,40191416200.5195,43.8282189498524,46.0618652940433,3.29507190726068,75.977,38.54283929509514,34.44112369,39.16493899388114,-22489.0,0.370913652828193
2000.0,Qatar,Asia,Western Asia,11610.0,645937.0,55.6362618432386,5.18445021336724,17759890109.8901,0.5567633681968474,18.958,0.372799554496798,67.2833585991399,3.227,251599999.9,1426.2921175295612,16842587542.671371,22.3293011168518,15.732468858929405,3.782754055143368,74.828,83.5928595736782,18.71018381,12.5,22039.0,5.39848881165345
2000.0,Romania,Europe,Eastern Europe,238390.0,22442971.0,97.701323407775,-0.129440039806255,37253738081.0669,2.4612634592269,39.544,10.8539180518615,21.58888431382,1.31,1037000000.0,1710.0,38358155236.3421,26.9324410712586,30.2634621400688,43.1807891473077,71.1634146341463,63.2419757414187,11.40061194,21.5,-91807.0,-0.419565624342385
2000.0,Russian Federation,Europe,Eastern Europe,17098240.0,146596869.0,8.94901570933758,-0.420614990249978,259710142196.943,10.000066815788,27.227,5.75171562849956,44.0604413055146,1.195,2678030000.0,1710.0,250287006782.045,24.0334657318409,33.91897031752,37.6979282096352,65.4836585365854,57.7162673479005,2.228887102,19.4,404928.0,-0.426068727524834
2000.0,Australia,Oceania,Australia and New Zealand,7741220.0,19028802.0,2.47696679379873,1.14447285147721,415844972940.496,3.90117137135968,17.357,3.11284281744593,19.4052796907092,1.756,14892978180.1828,21280.0,405002107599.875,21.5617071402682,24.5738190165519,2.56038355183502,79.2341463414634,32.5599703761176,45.02059448,6.2,109375.0,0.984333804176905
2000.0,Poland,Europe,Eastern Europe,312690.0,38258629.0,124.909820758105,-1.04433539837844,172220451786.957,4.56098540978283,16.681,3.12672432106006,27.1883262545709,1.37,9335000000.0,4670.0,178731627481.488,33.6802572670321,28.7931723232191,6.12336284210544,73.7487804878049,46.9026757053934,17.52265863,9.3,315602.0,-0.973016273174752
2000.0,Rwanda,Africa,Sub-Saharan Africa,26340.0,8109989.0,328.738913660316,1.24573125745531,2068762706.74598,8.37092003930509,46.857,31.1861114453311,5.3773990962417,5.924,8099999.9,270.0,2189307034.27704,22.1084634000216,16.8195051036419,3.2756724609456,47.129,12.7129128508741,0.480888445,185.4,-99860.0,7.19439451604905
2000.0,Samoa,Oceania,Polynesia,2840.0,184008.0,65.0204946996466,0.981387870498847,258856139.798489,5.09304469244418,43.989,15.0763549820946,61.63392806989174,4.514,-1206806.2842,4352.605980131317,275910581.6694567,89.72022771646894,27.7265036026668,2.07489862101478,70.746,66.0598586276988,1.358636581,21.3,-3020.0,1.394479630087
2000.0,Sao Tome and Principe,Africa,Sub-Saharan Africa,960.0,143714.0,149.702083333333,1.33511835347824,352161397.4190693,2.116252185280251,124.946,0.6140553897364127,64.4257781820094,5.176,3800000.0,3413.7488653510864,383952108.9852493,87.81199245067462,15.919766882105291,4.29627461173638,61.655,61.17132181098335,0.0,82.4,-2512.0,3.14353175850983
2000.0,Saudi Arabia,Asia,Western Asia,2149690.0,21547390.0,10.0234871074434,2.52723635699494,189514910222.667,5.62541614593002,30.536,4.90087004979398,43.4052743238079,4.115,-1881066666.66667,7810.0,168380087238.002,24.7611827893639,53.4502605407844,10.9479207123033,72.467,56.8931488679798,6.385371964,22.1,17241.0,2.8182109540427
2000.0,Senegal,Africa,Sub-Saharan Africa,196710.0,9704287.0,50.4040253466992,2.35349186373024,6013185003.70967,3.88721095816793,100.189,16.4392452034714,17.7641495981977,5.498,81643690.1235187,670.0,6523781774.18273,30.9159401250653,24.0081947042607,1.3086598487922,56.943,40.5608674686597,2.578767773,129.7,-42952.0,2.70878831646509
2000.0,Aruba,Americas,Latin America and the Caribbean,180.0,89101.0,495.005555555556,2.53923444445246,1873184357.5419,7.61658911307723,44.859,0.0186101998210558,74.3966597077244,1.904,-127932960.893855,20390.0,1817056217.64888,70.6969877721444,13.1778407396361,1.02758253884063,73.569,272.583954667462,16.83482789,28.12205984000637,1235.0,1.66422212392663
2000.0,Serbia,Europe,Southern Europe,88360.0,7516346.0,13.906724625426776,-0.319524801286905,6875845986.52121,6.13181308953254,24.61,17.0700337770164,8.78303735272921,1.48,478948221.73397374,1610.0,12094853401.9804,13.7091400560418,35.2930449738556,80.992656389848,71.5829268292683,29.858620862130888,37.26679442063343,12.6,2082.0,0.105872502528175
2000.0,Seychelles,Africa,Sub-Saharan Africa,460.0,81131.0,176.371739130435,0.892658566766174,654212432.437162,4.25319834931828,55.256,2.64100273246754,74.3224695850101,2.08,24326996.8409907,7920.0,642299714.564242,76.9799782501566,41.7175677617359,1.25194515123741,72.7780487804878,81.9305738356606,32.4269298,13.9,376.0,1.28148544485373
2000.0,Vanuatu,Oceania,Melanesia,12190.0,192074.0,15.7566858080394,2.44646014761845,272014627.17652,5.92480905652914,73.959,22.9641302315643,39.1789749205417,4.48,20256089.6407318,1370.0,264001839.203327,47.9768168585241,11.2229908389199,2.17897058141293,68.966,41.5418836747593,0.190030926,28.8,-458.0,3.79704140998283
2000.0,Bangladesh,Asia,Southern Asia,148460.0,129193327.0,992.49694245986,1.90552404891968,53369787318.6245,5.29329471892532,147.994,22.7181480755923,12.3442012279919,3.218,280384629.677983,430.0,55712709024.3168,16.9775131339119,22.2793826819325,3.44665934914798,65.779,28.6154409962779,0.215955426,86.1,-424718.0,3.56396663214103
2000.0,Philippines,Asia,South-eastern Asia,300000.0,77958223.0,261.455622631385,2.21679406368577,83669788254.7279,4.38250483347254,52.43,13.9410943909385,43.3442192873228,3.714,1487000000.0,1180.0,91937754122.8325,41.8091492970411,34.9752844865482,5.81693355937276,69.413,89.7635832080118,8.27925362,37.7,-122971.0,2.03272225924168
2000.0,Azerbaijan,Asia,Western Asia,86600.0,8048600.0,97.434779976999,0.821519963674211,5272617196.04517,11.0999991434346,33.89,16.0848646701003,40.1708314787732,2.0,129937000.0,630.0,5110512121.49012,38.3777368008308,42.5383099128887,12.4927738128452,64.891,55.3235687617897,5.132877927,74.6,15938.0,1.21344378120309
2000.0,"Venezuela, RB",Americas,Latin America and the Caribbean,912050.0,24427729.0,27.6942678986452,1.9042706267462,117146466003.235,3.68694416687683,96.234,3.9329857306368,29.7442196597828,2.822,4703000000.0,4080.0,99732734567.359,18.113001893198,46.4048482561673,29.4528251104893,72.478,42.4613748046196,22.29913391,21.5,-2004.0,2.24404422397847
2000.0,New Caledonia,Oceania,Melanesia,18580.0,213230.0,11.6646608315098,1.90137437804069,3420032042.3108,2.10010882688805,29.964,2.18957397034617,22.7808806145383,2.59,-40626091.7731,13210.0,2817759740.15234,37.5858419019235,24.11925081065,5.96172044816086,75.1634146341463,44.6779439811208,22.54612096,28.58945190831692,969.0,2.48459985865308
2000.0,New Zealand,Oceania,Australia and New Zealand,267710.0,3857700.0,14.6507918423151,0.587564086381346,52622954598.9299,2.87134325680614,28.783,7.75290180992832,35.7454584901409,1.98,-1507812033.25805,14070.0,54292466806.3036,32.7714683867522,23.5899832274969,2.88358617019273,78.6365853658537,51.6903701194937,39.99724014,7.4,-6080.0,0.680613208426653
2000.0,Nicaragua,Americas,Latin America and the Caribbean,130370.0,5123222.0,42.5728934685059,1.44194534225615,5107329007.0922,4.10159023598223,113.855,17.7655051440462,20.1081658866931,3.111,266500000.0,950.0,4890672932.68847,41.1903315733091,20.1553281368856,8.56622837516025,67.234,52.5323509856972,1.762445586,38.8,-42092.0,1.71230408284756
2000.0,Bahrain,Asia,Western Asia,710.0,711442.0,1002.03098591549,2.7515762605179,9062898936.17021,5.30007005600883,13.276,0.5125083727995366,79.1806670285974,2.778,363562321.906708,10220.0,7269717894.98514,56.6284682992678,15.732036548887116,29.9912765533724,75.496,119.465085909644,28.91690398,12.5,6264.0,2.74720093000752
2000.0,Niger,Africa,Sub-Saharan Africa,1267000.0,11622665.0,9.17554669613958,3.42375005583503,2241753192.71257,-1.20847774100575,204.397,36.5755600708745,14.3397037015635,7.732,15767212.3689839,220.0,2536805745.28524,20.3730770027969,18.0983791582371,3.17839370074471,49.322,30.2441857651424,0.017689575,228.5,-8533.0,3.93790676397728
2000.0,Nigeria,Africa,Sub-Saharan Africa,923770.0,122851984.0,134.888044182395,2.60286876961431,69448962760.8787,5.01593475720539,132.063,21.3572412972176,36.0232656065616,6.124,1140167556.01589,460.0,57027982704.6083,12.9723338600911,33.823003290999,22.6737374033387,47.193,42.759457909036,0.02441963,182.4,34146.0,4.15328596481643
2000.0,Peru,Americas,Latin America and the Caribbean,1285220.0,26654439.0,20.82378046875,1.52044227070086,51744749133.213,2.69437139806912,74.182,8.06937491693616,16.7683737208169,2.845,809696760.032968,1960.0,52195930379.8561,18.7696584415009,29.0341336995526,3.5247200388048,70.424,27.7709337482833,4.779155172,38.1,-94554.0,2.08471804520449
2000.0,North Macedonia,Europe,Southern Europe,25710.0,2026350.0,79.6834447502949,0.455448702114895,3772859053.28772,4.54913578288874,31.203,10.0962814603895,32.9468400859053,1.861,217507099.15808,1920.0,3881869763.65804,47.2133072721862,21.4063367196738,8.17838315960276,72.9463414634147,90.5679208191566,5.679668056,16.0,5516.0,0.0990892723551782
2000.0,Oman,Asia,Western Asia,309500.0,2344253.0,7.57432310177706,1.35943683310458,19507452535.7607,6.55106688508485,31.447,2.24205866838528,60.3399574341599,3.893,82000000.0,6840.0,16044830579.7989,32.5573281286049,59.1566545438838,17.4087250881439,73.466,84.3267462516909,7.142942178,16.3,-19889.0,1.331482999273
2000.0,"Bahamas, The",Americas,Latin America and the Caribbean,13880.0,325014.0,32.4689310689311,1.46976235766802,8076470000.0,4.14923404577333,47.804,1.34464685685702,38.0475628585261,2.097,250250000.0,24170.0,7855582976.02714,41.5973810340409,12.1488719700562,0.921917927506883,72.041,32.8113643708204,9.699274493,16.3,843.0,1.69321459564921
2000.0,Pakistan,Asia,Southern Asia,796100.0,154369924.0,200.251561851391,3.07555291166784,82017743416.2841,4.26008801168791,74.747,25.6172595844882,12.1195467872054,5.257,308000000.0,450.0,68931405889.1722,13.2438829021964,17.5484570955365,38.5119861946479,62.102,24.2532885829806,0.198544504,108.1,940739.0,3.68074020517277
2000.0,Palau,Oceania,Micronesia,460.0,19726.0,42.8826086956522,1.76959560691815,146297500.0,-7.777662558381757,33.038,3.92433226815222,85.84370001587021,1.83,3177647.2,12809.26009068746,211392745.09148493,68.03883856712274,14.1519164715733,-4.165137460270481,70.4936585365854,95.0118764845606,17.114392227062616,28.5,79.0,1.4226849525191
2000.0,Panama,Americas,Latin America and the Caribbean,75420.0,3001731.0,40.378410008071,1.97188791278722,12304115000.0,2.71537415482833,93.293,6.29327342925517,62.0105777619926,2.744,827800000.0,3920.0,11770139014.9354,71.978361710696,21.5483007107785,-1.24818220172959,74.001,34.4437612944938,13.67214451,26.0,2602.0,3.18016218103103
2000.0,Papua New Guinea,Oceania,Melanesia,462840.0,5508297.0,12.1633551207879,3.4521329401203,3521339699.07407,-2.49484199260023,77.637,33.9663920787198,66.1783592514226,4.525,96495382.3146878,600.0,3320882973.28319,49.2434787074508,39.3290741387457,13.1024180405978,61.72,92.2092236898868,0.155401905,71.1,41857.0,2.16539899567433
2000.0,Paraguay,Americas,Latin America and the Caribbean,406750.0,5123819.0,12.8965995469419,1.92694524157704,8855705139.55857,-2.31414056819045,80.563,12.8566577643255,43.3309260294934,3.553,107800000.0,1500.0,7669826424.95161,35.3138037316551,35.5635329986887,14.6645054427207,69.75,50.3630137827999,16.0194964,33.8,-15880.0,3.086699849536
2000.0,Norway,Europe,Northern Europe,385178.0,4490967.0,12.2957995203207,0.649044821192665,171456390281.958,3.31894567098156,11.712,1.78413816684028,45.612776085856,1.85,8332062185.99552,36600.0,164362303817.517,28.6997426335138,36.7998293058526,15.3333099619942,78.6341463414634,55.086310778315,71.78479169,4.9,9789.0,1.24407427476763
2000.0,Bhutan,Asia,Southern Asia,40077.0,587207.0,14.7539447236181,2.80057018423756,424448931.007248,3.35506828474021,69.775,24.2671952814324,30.3942102191196,3.414,3880848556.817169,700.0,412235698.03364,49.9592449259377,36.4368028834936,7.35019616806515,62.01,65.4966898703893,0.0,77.1,6069.0,6.9578805637825
